PlaceStone:	1.490708 , 0.4516709 , 6.15
PlaceStone:	7.790006 , -0.3032753 , 6.15
PlaceStone:	10.61903 , 2.980731 , 6.15
PlaceStone:	-11.37193 , 0.4516709 , 6.15
PlaceStone:	-7.524455 , -0.3787706 , 6.15
PlaceStone:	-9.297311 , 1.546339 , 6.15
PlaceStone:	-5.525276 , -1.246953 , 6.15
PlaceStone:	2.69776 , 0.4516709 , 6.15
PlaceStone:	-2.77169 , 1.735075 , 6.15
PlaceStone:	2.810921 , 4.49062 , 6.15
PlaceStone:	9.33654 , 0.3761759 , 6.15
PlaceStone:	4.8101 , 2.7165 , 6.15
